case_a,case_b,case_number_a,case_number_b,input_distribution_distance,stress_distribution_distance,response_profile_distance,stress_p95_relative_difference,stress_p99_relative_difference,stress_max_relative_difference,input_distribution_distance_percentile,stress_distribution_distance_percentile,response_profile_distance_percentile,combined_distance_percentile_score,rank_of_b_from_a,rank_of_a_from_b,similarity_candidate,provisional_practical_screen
case_124,case_165,124,165,2.2162938881584973,0.4545751256589633,2.165995701134954,0.009200477224967243,0.015779306314442458,0.07431254337958158,0.9296482412060302,0.24450535505811888,0.8662504441398914,0.6801346801346803,176,71,False,difference_exceeds_integrated_presplit_screen
case_42,case_46,42,46,1.4576232954976196,1.0174657246429113,2.081083193736915,0.07351256206077948,0.11068632904404888,0.22683770159621572,0.6410842089234049,0.5502258768590427,0.8491954723110502,0.6801685193644992,99,162,False,difference_exceeds_integrated_presplit_screen
case_58,case_115,58,115,1.490307660760025,2.0512728980116233,0.9260623090674647,0.4609816918132884,0.4774737538006013,0.5455897571738118,0.6634181006040303,0.8680270037053957,0.509365006852444,0.6802700370539566,170,164,False,difference_exceeds_integrated_presplit_screen
case_43,case_149,43,149,1.9261587595435476,0.5466358110166735,2.246212152517258,0.20546971095305142,0.1596634484434398,0.020350045593977826,0.8564032282625248,0.3030810618750317,0.8815796152479569,0.6803546351285045,93,171,False,difference_exceeds_integrated_presplit_screen
case_39,case_121,39,121,1.4944847733400517,1.0075300654201325,1.976682602616959,0.18399617996032472,0.1605928486302179,0.23721159166725436,0.665956042840465,0.5453022689203594,0.8299578701588752,0.6804053939732331,97,176,False,difference_exceeds_integrated_presplit_screen
case_72,case_90,72,90,1.317583015684879,1.9023672084436885,1.1385506341756775,0.567449894461225,0.5957503137232818,0.5014655604288427,0.5514440891325313,0.8449317293538399,0.6448403634333283,0.6804053939732331,146,176,False,difference_exceeds_integrated_presplit_screen
case_68,case_193,68,193,1.6331352423887067,0.7505853230356122,2.247946681762656,0.26190455681484837,0.17744720789638685,0.13986258679833016,0.7455459113750571,0.4143952083650576,0.8818334094716004,0.6805915097372384,144,177,False,difference_exceeds_integrated_presplit_screen
case_03,case_137,3,137,1.5293033140796408,2.4979076251159995,0.8401379466348377,0.6194512205386327,0.621877707010214,0.5202670965599299,0.687020963402873,0.9289376173798284,0.42591746611847114,0.6806253489670575,164,119,False,difference_exceeds_integrated_presplit_screen
case_92,case_167,92,167,2.1657004622183758,0.8388013019898946,1.191699774262612,0.1476054390178453,0.23187294896429078,0.10119986637038096,0.9180244657631592,0.45799705598700574,0.6658545251510075,0.6806253489670575,160,114,False,difference_exceeds_integrated_presplit_screen
case_73,case_129,73,129,1.5417695630340125,0.8150267977570356,2.3952629072598803,0.01616539795741019,0.16121837504956468,0.2105470673569276,0.6951931374041926,0.4459672097863053,0.900817217400132,0.6806591881968767,23,186,False,difference_exceeds_integrated_presplit_screen
case_47,case_80,47,80,1.3521144896262598,2.7560456277942014,0.937641556836967,0.8383575182966145,0.8771731084510234,0.875551254550175,0.5748439165524593,0.946094106898127,0.5210902999847723,0.6806761078117862,173,92,False,difference_exceeds_integrated_presplit_screen
case_72,case_167,72,167,1.7145466429825915,1.192523716483719,1.1045531721475534,0.4326361902596604,0.3873412529043178,0.3623851915612978,0.7820922795797167,0.63078016344348,0.6292066392568905,0.6806930274266957,147,115,False,difference_exceeds_integrated_presplit_screen
case_51,case_144,51,144,1.34447720657917,1.8260983089866405,1.1284151824084336,0.4279884444266249,0.4539349942919589,0.48718295961483365,0.5698187909243185,0.8326480889294959,0.6399675143393736,0.6808114647310627,136,169,False,difference_exceeds_integrated_presplit_screen
case_83,case_154,83,154,1.247006185545589,1.887853699603944,1.277167696187937,0.3900011206717387,0.42760847856743617,0.42253930970466896,0.5005329678696513,0.8427998578752348,0.6991015684483021,0.6808114647310627,165,151,False,difference_exceeds_integrated_presplit_screen
case_62,case_133,62,133,1.1486006204746948,1.9546840008482498,1.5535165241893796,0.5645623049523809,0.6548169911519515,0.670053928515149,0.4244962184660677,0.8539668037155475,0.764631236993046,0.6810314197248871,79,175,False,difference_exceeds_integrated_presplit_screen
case_20,case_154,20,154,1.2980828614222697,1.866073366464406,1.1908959709269136,0.3757677637684272,0.4345247276531051,0.40172584559202373,0.5375361656768692,0.8401603979493427,0.665448454393178,0.6810483393397967,167,152,False,difference_exceeds_integrated_presplit_screen
case_65,case_181,65,181,1.1309680771564052,1.904925544347661,1.6569576652643505,0.5402813515691295,0.36749221965831386,0.6451046683410906,0.41119740114714987,0.8454393178011268,0.7866605756052992,0.6810990981845254,22,186,False,difference_exceeds_integrated_presplit_screen
case_120,case_163,120,163,1.7825761356725625,0.8619847380508633,1.5484598800018525,0.11728249663073381,0.1929252149579563,0.17707879873163634,0.8083346023044515,0.47139739099538097,0.7635653012537434,0.6810990981845254,166,157,False,difference_exceeds_integrated_presplit_screen
case_62,case_168,62,168,1.1335966685518768,2.05593440422868,1.5394283654537393,0.5906484524216247,0.6721763771136579,0.6640800427539559,0.4131262372468403,0.868788386376326,0.7614334297751383,0.681116017799435,80,175,False,difference_exceeds_integrated_presplit_screen
case_80,case_126,80,126,1.2514417160239117,2.379167384097819,1.087909124931023,0.7665104739624622,0.810807593354531,0.8118771266206383,0.5038830516217451,0.9172123242475001,0.6223034363737882,0.6811329374143446,93,174,False,difference_exceeds_integrated_presplit_screen
case_62,case_99,62,99,1.720676551936819,0.8594207965051217,1.6701438810603129,0.27804144900030037,0.3708828851305481,0.2872832834969202,0.7845794629714228,0.4698746256535201,0.7889954824628191,0.6811498570292539,81,162,False,difference_exceeds_integrated_presplit_screen
case_12,case_51,12,51,1.2517669962604927,2.1383510465086464,1.169811676587525,0.477331995600722,0.5145133454626195,0.60703258318621,0.504390640069032,0.8821379625399726,0.6569717273234861,0.6811667766441637,167,137,False,difference_exceeds_integrated_presplit_screen
case_33,case_152,33,152,1.5989550881889498,2.7731828988553313,0.784410191498659,0.7210193483419107,0.7291602726416483,0.8436944306173764,0.7280848687883864,0.9473630780163443,0.3681031419724887,0.681183696259073,129,168,False,difference_exceeds_integrated_presplit_screen
case_21,case_128,21,128,1.5948398074123546,1.0733007406855841,1.4438979662863536,0.357956348993106,0.31704973431647376,0.07381591356261423,0.7260545149992386,0.5773310999441653,0.7403685092127303,0.6812513747187113,170,135,False,difference_exceeds_integrated_presplit_screen
case_106,case_146,106,146,1.3277311465181356,1.471272671586817,1.4682721810209334,0.3857125802386607,0.48670545059192044,0.5022069696499437,0.5586010862392772,0.7401654738338156,0.7449875640830415,0.6812513747187113,54,179,False,difference_exceeds_integrated_presplit_screen
case_74,case_165,74,165,2.0451883184542488,0.7477747506832692,1.4589369022078682,0.10702800741821837,0.015135895130279948,0.08502804181152267,0.8881782650626872,0.4127709253337394,0.7429572102938937,0.68130213356344,169,72,False,difference_exceeds_integrated_presplit_screen
case_80,case_112,80,112,1.3634469425562947,2.6299156309913556,0.9401464805678138,0.8171841586137291,0.8461058752709153,0.8966633389403958,0.5824069844170346,0.9388863509466524,0.5227145830160905,0.6813359727932592,94,174,False,difference_exceeds_integrated_presplit_screen
case_22,case_77,22,77,1.6209231065295735,1.1470869238954846,1.259461074594254,0.2833440127989997,0.22653378550716036,0.2420345512692868,0.7392010557839703,0.6121009085833207,0.692807471701944,0.6813698120230783,141,171,False,difference_exceeds_integrated_presplit_screen
case_41,case_150,41,150,1.6277946055118022,2.0983282564858214,0.8406458431483973,0.3935887967468993,0.4580626879060074,0.45436683742299294,0.7421958276229633,0.8757423481041572,0.4264250545657581,0.6814544100976262,148,170,False,difference_exceeds_integrated_presplit_screen
case_67,case_154,67,154,1.2903605300832675,1.5912553354739667,1.4063214663142294,0.30998690834015585,0.3557467674452432,0.3207783658979944,0.5331709050302015,0.7785899192934369,0.7326531648139688,0.6814713297125357,165,153,False,difference_exceeds_integrated_presplit_screen
case_65,case_198,65,198,1.1956208448809589,1.678487177682273,1.637131206988834,0.48758777202157105,0.3122978283926171,0.5610724685444091,0.46017968631033956,0.8017359524897213,0.7827013857164611,0.6815390081721739,23,184,False,difference_exceeds_integrated_presplit_screen
case_35,case_82,35,82,1.4141123404775144,1.6245354273901482,1.1325909758586292,0.3313238891936203,0.4191487978161988,0.4517506270254466,0.6140805035277397,0.7882340997918887,0.642403938886351,0.6815728474019931,115,170,False,difference_exceeds_integrated_presplit_screen
case_22,case_134,22,134,1.8941730611717433,0.9894472303686976,1.1832855620594136,0.23903762784436933,0.19591402481834375,0.08419326241257809,0.8465560123851581,0.5362164357139232,0.6620476117963555,0.6816066866318122,142,178,False,difference_exceeds_integrated_presplit_screen
case_43,case_131,43,131,1.9979247846789454,0.5012060442537454,2.328645816598616,0.19141098596024408,0.14083091044403068,0.01310851249340011,0.8765037307750876,0.2750621795847927,0.8932541495355566,0.6816066866318122,94,171,False,difference_exceeds_integrated_presplit_screen
case_100,case_154,100,154,1.3197821440028645,1.7940898541751646,1.1899738162614042,0.3630409759887365,0.4217093065966102,0.39470663088732627,0.5527130602507487,0.827166133698797,0.6649916247906198,0.6816236062467218,167,154,False,difference_exceeds_integrated_presplit_screen
case_22,case_148,22,148,1.871080257301369,1.1810670167371653,1.0161057107301432,0.2793764704460407,0.24886816546790713,0.13478557286577697,0.8391452210547687,0.6256027612811532,0.5803258717831582,0.6816912847063601,143,178,False,difference_exceeds_integrated_presplit_screen
case_165,case_182,165,182,2.5463537027398817,0.3741522724192424,2.176970964564845,0.03010674241219928,0.05486328435225419,0.03362961552765851,0.9829450281711588,0.1929851276584945,0.8691944571341557,0.6817082043212697,73,174,False,difference_exceeds_integrated_presplit_screen
case_21,case_98,21,98,1.4467780885575647,1.5314905418497664,1.1530377038392574,0.26355273326912215,0.30177276421766297,0.40290611444866525,0.633927211816659,0.7605705294147506,0.6507791482665854,0.6817589631659983,171,155,False,difference_exceeds_integrated_presplit_screen
case_24,case_151,24,151,1.6943968508358538,1.1976299317081278,1.1257965529258858,0.31072465323287884,0.34367810890239536,0.15652614467918471,0.7734632759758387,0.6335211410588295,0.6383939901527841,0.6817928023958174,163,156,False,difference_exceeds_integrated_presplit_screen
case_41,case_176,41,176,1.532321601534837,1.7887218904213376,0.9483730184279779,0.3400306060197391,0.37066770461600484,0.2901107162663292,0.688848281813106,0.8261001979594944,0.5304299274148521,0.6817928023958174,149,179,False,difference_exceeds_integrated_presplit_screen
case_43,case_183,43,183,1.8914406551769205,0.5749456145021187,2.245135588119947,0.037560807756003484,0.02128605825666954,0.22377452129600495,0.8454900766458555,0.3186132683620121,0.8813765798690422,0.6818266416256366,95,174,False,difference_exceeds_integrated_presplit_screen
case_57,case_70,57,70,1.7894548159399242,1.0204535383523212,1.2344226987152953,0.2667334574388002,0.2033564174316011,0.27049031275355767,0.8113293741434445,0.5513933302878027,0.6827572204456627,0.6818266416256367,163,168,False,difference_exceeds_integrated_presplit_screen
case_42,case_170,42,170,2.20800606091903,0.858392898155898,1.1472803898465647,0.27940306055427866,0.31901313494751043,0.06595413369702631,0.9270595401248668,0.46967159027460537,0.648850312166895,0.6818604808554557,100,125,False,difference_exceeds_integrated_presplit_screen
case_63,case_64,63,64,1.7284169221275383,0.629288157386618,2.4749248454629225,0.1835502138991145,0.20229087936388485,0.10582906349964535,0.7877772701893305,0.34917009288868583,0.9086340794883508,0.6818604808554557,87,172,False,difference_exceeds_integrated_presplit_screen
case_48,case_141,48,141,1.4752619536148974,1.8132207717975788,0.9895376163513343,0.378599423260764,0.4160954108400417,0.36813408313180085,0.6531140551241054,0.830313182071976,0.5624079995939293,0.6819450789300036,160,165,False,difference_exceeds_integrated_presplit_screen
case_07,case_154,7,154,1.2788627401543935,1.9568860067411944,1.1950651574175832,0.3990505029755581,0.45395058589917736,0.4177150589162602,0.5243388660474088,0.8542205979391909,0.6675803258717832,0.682046596619461,164,155,False,difference_exceeds_integrated_presplit_screen
case_40,case_167,40,167,1.7879389241903756,0.9733630984376446,1.295955330343808,0.17714317025284393,0.24627074020568815,0.28252718929678283,0.810415714938328,0.5288564032282626,0.7068676716917923,0.682046596619461,172,116,False,difference_exceeds_integrated_presplit_screen
case_17,case_78,17,78,1.8749965109819897,1.6335494306725216,0.8287278603486327,0.44519902249217125,0.4479149604939229,0.3107640459728544,0.8406679863966297,0.7910258362519669,0.414496726054515,0.6820635162343706,163,160,False,difference_exceeds_integrated_presplit_screen
case_33,case_79,33,79,1.4636878721809128,2.8846991430243474,0.8624050198233935,0.7392204760986789,0.7356143603673886,0.8546822005139979,0.6450941576569718,0.9526927567128572,0.44850515202273994,0.6820973554641897,130,167,False,difference_exceeds_integrated_presplit_screen
case_35,case_165,35,165,2.1186124361768286,0.7357098746584833,1.4067074778429947,0.18177031847215996,0.28764082012039355,0.203072979005533,0.9065022080097457,0.4069844170346683,0.732805441348155,0.6820973554641897,116,74,False,difference_exceeds_integrated_presplit_screen
case_17,case_35,17,35,2.188059964369202,1.1608539579051436,0.9215040606494006,0.2546609157019245,0.3168508983720535,0.24124786324993486,0.922694279478199,0.6178874168823918,0.5058626465661642,0.6821481143089184,164,117,False,difference_exceeds_integrated_presplit_screen
case_94,case_122,94,122,1.8005808418622697,1.0019575149057616,1.2503384834832731,0.2954361145898716,0.2969245253496213,0.058077084022164015,0.8146794578955383,0.542713567839196,0.6890513171920207,0.6821481143089184,164,134,False,difference_exceeds_integrated_presplit_screen
case_68,case_157,68,157,1.6022149537628776,0.7957267005414259,2.247672598789936,0.2832225932710934,0.1928392069195412,0.12425832786149649,0.7293538399066037,0.43535861123800823,0.8817826506268718,0.682165033923828,145,174,False,difference_exceeds_integrated_presplit_screen
case_45,case_145,45,145,1.4306225450853964,1.41417787074592,1.2828446939373586,0.3792796238757259,0.32665957371274007,0.36573430880643454,0.623978478249835,0.721029389371098,0.7017917872189229,0.6822665516132852,136,179,False,difference_exceeds_integrated_presplit_screen
case_40,case_43,40,43,1.7091668132324969,0.7027244981530442,2.230351987344241,0.013197927549913283,0.03362648766551533,0.2731966914655626,0.780061925790569,0.38713770874574893,0.8796507791482666,0.6822834712281948,173,96,False,difference_exceeds_integrated_presplit_screen
case_165,case_190,165,190,2.2150779160463,0.46494962649925303,2.162575425461801,0.013206537883961655,0.01372538909362841,0.061650935731177574,0.929343688137658,0.2519161463885082,0.8655905791584183,0.6822834712281948,75,176,False,difference_exceeds_integrated_presplit_screen
